"Labelfine","nnd_pc1","nnd_pc2","nnd_pc3","nnd_pc4","vrn_pc1","vrn_pc2","vrn_pc3","vrn_pc4","r3d_pc1","r3d_pc2","r3d_pc3","r3d_pc4","skel_avbr_pc1","skel_avbr_pc2","skel_avbr_pc3","skel_avbr_pc4","skel_br_pc1","skel_br_pc2","skel_br_pc3","skel_br_pc4","skel_mxbr_pc1","skel_mxbr_pc2","skel_mxbr_pc3","skel_mxbr_pc4","Ni.Vol.Corrected","Temp","hrs","condAve"
"WH01A/1100-5-20Ni-A0008.tiff",-16.143758738432,-33.781423407289,43.1860178357043,3.70873275490104,-0.122588571471418,-2.29933540224991,3.28342819296967,2.06211953371484,0.602800178841266,13.1796091802022,-2.07352884508357,-5.1253324643842,19.595192608601,7.00253847458027,-5.90799380091654,-4.52224494920334,1.63605713988614,1.47666424221928,-0.885103121250563,0.707148664883596,19.3948515116539,2.04963921455342,5.55197715790926,-2.54966242449751,0.28,1100,5,0.849702901242218
"WH01A/1100-5-20Ni-A0010.tiff",-21.0996314790109,-19.6506843502854,24.3164338400496,2.37347708138841,6.20819319875981,1.48526659960947,2.57304544192586,1.85298950181026,3.13827898779792,12.9642305108371,-1.88614822944258,-6.46390524863443,17.8722499853045,0.476974819997598,-4.71120922444011,-1.70956742561045,5.25043692175934,-0.0207747267163982,-2.51741888767767,-0.950810739721192,16.7475317508155,-2.11798242742967,2.78539370828714,-0.236326043286448,0.28,1100,5,0.849702901242218
"WH01A/1100-5-20Ni-A0012.tiff",-19.5293909779905,-23.9093299124447,26.9459435030118,1.07837742960606,8.07317712516571,1.20069277721938,-1.19321607359184,0.0221581961002844,1.28673748235775,13.6316746584099,-2.11016339163433,-6.1262721161159,19.8520094440299,8.65402627700442,-2.26695522884996,-1.23825223285495,2.52746134531191,0.625500007763935,-0.33810504532576,-0.0245313549095205,19.8579352935409,3.90695188434367,2.59977845747867,0.703757308681764,0.28,1100,5,0.849702901242218
"WH02B/1000-5-28B0002.tiff",9.33263637714709,-15.9162166318389,6.80568334031228,-3.65666984728477,-37.8887754123576,1.52990566298238,9.81674389304236,-1.25351454917778,-14.8001169104702,-0.204508533451762,-3.83029135190717,-5.35551890234655,-0.809009950196882,5.66841376542309,8.77591403532768,5.91765080638343,-16.939495349892,4.86947733422926,2.05813909452976,5.41210287259026,-1.26853035546177,8.25380954531328,-6.9179228920201,7.62953947745808,0.24,1100,5,1.27116144937479
"WH02B/1000-5-28B0004.tiff",9.27114790266655,-15.7754959986566,11.9615858890309,-4.07938336044154,-85.3120052118246,47.4351560362642,-7.12936424723681,-19.4488415030851,-17.5858942199847,3.23622867411813,-4.52635404077686,-2.83471605241009,2.43779488300468,1.55697658511254,8.40777950924354,8.89811012150706,-9.43745516349409,6.21542235605238,0.680781503133544,5.46277292192473,-1.73730853832772,12.8260805254571,8.20244664353757,10.0224406116303,0.24,1100,5,1.27116144937479
"WH02B/1000-5-28B0006.tiff",12.1678342731335,-4.64209863646243,-4.29473874781,-3.76297671055411,-18.8408041372966,-9.05099461715889,7.48875749829985,0.780004869875615,-11.5878897365329,0.105395206858956,-3.21273859476486,-6.38987492675731,3.85212702103496,-2.15864854259189,3.25682848757881,3.47993070476324,-23.7045473244845,4.59256892495482,0.127000501273372,8.00406860397664,-1.85929175639951,6.59090421411142,1.91712652464977,5.01217773263029,0.24,1100,5,1.27116144937479
"WH02C/1100-5-28C0004.tiff",16.9975586019621,-1.67419651062302,-2.45185395463521,-9.68800463304073,-15.9602588451439,-13.4741646274602,5.37566656439271,4.38179252373441,-16.8412263989812,-4.65361352369579,-3.72583278366551,-5.52391625498737,-2.79572087291456,1.57926852352909,11.388001823075,6.74105556514278,-25.6861439701339,0.796226274656405,0.247484500692623,9.21672222762947,-8.30605173767741,13.1654844721039,-0.770943985488891,8.73997079345587,0.24,1100,5,0.630650816532714
"WH03A/1100-5-35Ni-A0010.tiff",-17.8657259105458,-18.6200406419349,13.8050295824643,-2.40093221532902,4.27418451281117,-0.820222779370553,1.15702556992754,1.64254799760641,0.401974653323731,19.4681899962096,-2.71967459260454,-9.41034912523791,21.3578286906806,10.4401134862789,-5.9663674758093,-2.7778255809622,2.55433049138779,-0.617806228947378,3.26539201167013,-0.0605268496892288,25.3130320637692,3.97910825399442,4.41014671948691,-3.37016158019492,0.35,1100,5,4.60387974082176
"WH03A/1100-5-35Ni-A0012.tiff",-29.6383620721563,-46.2158142576891,47.7056472579612,3.47248341745707,11.481994079198,6.64785178644962,3.93387499936695,1.65685065818843,2.53927324034222,19.0079144410829,-1.32125998596846,1.10733372033456,23.5372280113559,3.99517396682441,-4.02946517098579,0.205498537546735,4.83463647006522,-0.90542874083398,3.24852571714205,-5.90666320889151,22.3161588786601,1.9623028807485,2.251301176369,3.31475525588171,0.35,1100,5,4.60387974082176
"WH03B/1100-5-35B0002.tiff",0.997309306538427,-17.3959615966566,10.4266108287919,-2.80360650164092,-6.62551797515599,-3.33009153663958,4.57750275690222,0.831498127114319,-16.3631069684736,18.8313948986208,-3.63060668492652,10.295095762731,11.4352957306199,6.80377423365555,-5.27343440649593,6.67416653617897,-27.547717417829,-3.77012456425192,23.3009748012253,3.65525847789258,13.8133445193688,7.26461686022163,13.3871278128386,3.8318213705609,0.35,1100,5,2.99542304124661
"WH03B/1100-5-35B0004.tiff",-0.33765727401191,-18.126324943906,6.95494723992734,-2.02282915212311,-9.36369981737311,-2.9720732621386,4.53858291533504,-1.08514422639012,-13.2154213021896,15.5373389868037,-3.70590027734766,-0.147299005847719,14.717650942521,11.8277097825121,13.3016420151047,11.7384542618227,-10.2347308905163,0.976028785970029,11.6738539587587,4.2737859719744,13.9831064062941,16.2677030269045,1.41870194768157,14.5107493337754,0.35,1100,5,2.99542304124661
"WH03C/1100-5-35C0002.tiff",-4.66927226351587,-10.6203619564296,6.3960979786076,-2.35977469946731,-52.3249374837927,39.8347102752523,-11.3445943081957,-6.15930024657506,-6.34486985091532,13.2186159023457,-3.11877170782037,-2.86934713167968,8.18042905413446,-3.87888206919752,0.718918086433387,1.83084468268192,-20.7074036459862,0.129501243933533,14.1957681739261,7.97745294909507,5.55841013059922,1.30011856627657,8.72351456811322,2.91211251279009,0.35,1100,5,2.12349376199864
"WH04B/1000-5-20Ni-B0008.tiff",-7.60492578975962,-11.6470830537445,7.01457556518814,-3.05505823444353,5.63488028352891,-2.43024019801429,-4.37863949501688,-0.858488232787363,-4.16508048862103,5.23047155101675,-2.50659023265807,-5.80024690371861,8.91335927428828,2.33830737492912,2.46202431137463,3.02929680526055,-0.801167392489441,1.7898585843284,0.752449364108022,1.899789844504,7.63545276604096,7.13980032999563,2.3399951453839,4.88066270792414,0.28,1000,5,-1.53318447344118
"WH04B/1000-5-20Ni-B0010.tiff",-10.5875724011728,-6.51235264950828,7.13963259619806,-1.78403161190584,8.0714340191934,-0.0903138824646308,-3.52460440239814,-0.670106164139716,-0.709780620418487,11.9936152274139,-2.41013569508077,-10.5720402218993,18.0371885289529,4.71844857536194,0.568627590849837,1.87695618833763,0.398311467440247,1.66109365087054,0.897102629823534,1.81736092521524,19.0137241760974,3.09679996520557,-0.300251143163691,3.73541920176624,0.28,1000,5,-1.53318447344118
"WH04B/1000-5-20Ni-B0012.tiff",-4.85534051163547,-4.09671321061074,7.58374612840735,-2.08429520792628,6.52114833389947,-0.757531540261075,-2.36613492609416,-0.0935604924793063,-10.6821215048072,6.14160652977723,-3.65966338998246,-8.93778962846795,7.89002149423538,8.70291706702028,5.63661327313454,7.07901928995535,-4.073578835672,3.55001555011845,0.73879139967343,3.06612266816985,7.98354673539768,11.3421230246896,-2.81479918394509,8.0383608712506,0.28,1000,5,-1.53318447344118
"WH05B/1000-5-28Ni-B0008.tiff",-12.7344848731768,-6.79838029438369,8.11802202141023,-0.457014546760752,6.52422573382808,-0.494252237121954,-1.57976751389096,0.414766511291515,3.58674584333632,10.6881760819013,-1.5378126062747,-5.05362149255877,8.57497226399341,3.13044128585074,-9.43968911477553,12.8599401015666,0.995791041827866,1.61200786678792,-0.562312136526723,0.131131197756272,11.816635309555,-3.11065761752822,4.75760043046967,7.2425903536249,0.24,1000,5,-1.57842633588328
"WH05B/1000-5-28Ni-B0010.tiff",-11.9979124390949,-10.3331259515714,14.5309136633597,0.0292112058086906,6.37489834184755,-0.948095445112737,-3.21066433236914,-1.07978982388753,-0.998267943371634,9.99097692700536,-2.45206419217311,-9.2330219351828,12.8167546919285,-1.49447822276841,-2.29652105111156,0.922493165727245,2.2498573270079,0.637021476200215,-0.18745469614474,0.788578801984702,13.2780843423221,-1.28167771450609,2.66800547971363,1.77177275069252,0.24,1000,5,-1.57842633588328
"WH05B/1000-5-28Ni-B0012.tiff",-9.03849647153264,-9.26157332350731,11.5457336044742,0.32267327871761,5.49155180039559,-2.68961714788664,-3.91925936364359,-0.0409391824467464,-8.00491784182637,7.4320465243911,-3.40218193959649,-10.6569858510632,13.27833753225,8.99074030943117,5.58553964725665,3.45009865924573,-2.06325950042466,2.94350785496881,0.611421049769206,2.84224673326416,12.6752141026469,9.72600151558373,-6.33117573662663,6.57172585346932,0.24,1000,5,-1.57842633588328
"WH06A/1000-5-35A0002.tiff",-5.88651968413342,-19.6151191365038,15.2500522035408,-2.09149821191043,3.07871894978034,-4.15825595187603,-3.61529580753649,-0.139830891130097,-11.8423890356874,13.1266638160889,-4.34228926078228,-5.42121223767027,17.2320020105802,6.89904959584075,3.10672123143136,3.55364025457998,-10.0854533473546,2.15351000686779,8.65956423084922,5.06419549701776,16.9356035167804,7.76646463559673,1.8788504464239,4.91289827074528,0.35,1000,5,0.194056869526263
"WH06A/1000-5-35A0004.tiff",-1.14939931226609,-6.40389506562772,8.21834300571796,-0.0357657539597889,5.34795153812331,-3.84355674995765,-6.06474498199566,-0.909746238321648,-12.8331309160715,8.36179863939329,-4.17576945263133,-6.0735845295635,12.6069318261641,7.70451660893204,2.92482884647294,1.85082008269854,-4.83790785702913,2.89600982150424,4.06954138412457,3.70314099648199,12.5059581186971,10.0847156636723,0.155568826884682,2.55469453758393,0.35,1000,5,0.194056869526263
"WH06B/1000-5-35Ni-B0008.tiff",-1.82163597848347,-5.02784795068768,0.367238907769292,-5.43264197666918,7.58525160458314,-1.49261313775108,-6.22598735676615,-2.34736100900426,-14.8416353795315,9.7606199642554,-4.54789414340672,-6.60407619885134,12.1817400479835,5.10500578176234,1.94028488024062,1.1501866703763,-4.69539095571288,3.66319213964401,1.35508303023067,3.21338448925499,10.2128023090971,11.7605473977147,8.05114729703031,2.22963558143707,0.35,1000,5,0.261977132618549
"WH06B/1000-5-35Ni-B0010.tiff",-8.33517301466699,-5.9674312543834,4.7243219620908,-2.63072439950754,6.21937200908198,-1.91290595984104,-3.88918081058594,-0.392865689107456,-6.15990702426575,12.7017258006231,-3.24072904275605,-10.0097898888592,1.43904214644453,25.251212465456,-33.2606190121264,42.8509474076147,-2.88408767942513,2.12982641008494,3.26885157752398,3.73113050418733,12.3660371588688,13.0623138106068,2.74895273458078,8.10939255456489,0.35,1000,5,0.261977132618549
"WH06C/1000-5-35C0002.tiff",5.82679600180409,-3.13503778542681,-5.17575822808985,-6.27732287270472,-2.60688620931297,-8.49813454625991,-1.11235541850877,3.09370745183063,-26.6089300028807,4.23999601500978,-5.88268122036842,-0.220535931745606,-0.470590439357105,-2.85070617168415,2.40207529040974,2.26195412840735,-29.1316049421871,-0.0555058429615398,3.89733769795768,7.68092102604011,-6.02603930060198,11.6915101038638,6.31808204896893,3.01095984121003,0.35,1000,5,-0.357573407436209
"WH06C/1000-5-35C0006.tiff",6.97047994396637,-5.8937349475594,-7.88938727991362,-6.13851027980076,-0.000798507452872244,-5.68253598601401,-1.49055335742113,1.22637511851319,-20.0982708425534,7.2088531713253,-4.68377755534264,0.476666094044707,-2.63062921223163,-0.431720619475068,4.24426126518389,4.14583430989066,-17.1325484694109,6.20833536885031,8.39109923258032,4.12005309147215,-5.76686719122386,7.91328254591632,7.48276243603299,4.93201167033764,0.35,1000,5,-0.357573407436209
"WH08A/900-5-5A0004.tiff",2.8230869849787,12.5972263607735,0.982723312888307,3.08985733446506,-21.5865954383865,-16.165760814667,6.89895945823191,4.36431154760891,18.9363251925514,-0.143266759968683,1.87178481016595,10.1337411537957,7.9531020851579,-12.3930756697629,-6.70955497221995,-1.12417000049152,14.0657616925284,-5.82384842300207,-2.29710276278691,-2.86278784038545,7.04217101998013,-21.2766969918002,9.01611207620989,-0.430924547862421,0.05,900,5,-1.88120392666788
"WH08B/900-5-5B0002.tiff",7.35859356551469,11.9369289394003,2.53836463481303,0.0874553868647573,-31.4946173774864,0.448991473482582,-10.7586635755897,24.6901147026081,18.3347577818599,-2.86639741397971,1.90549320185705,10.1768228015656,1.97515051081026,-10.1960242442617,-6.25802581577952,-4.80929347381534,14.2011655081596,-5.65209011670323,-3.25074041859179,-3.52782996791085,1.8666050659446,-17.4987419654716,4.89385273436245,-3.74885668063709,0.05,900,5,-2.2562485746483
"WH08B/900-5-5B0004.tiff",9.96255200770707,9.18906438420995,5.06419886532193,-0.796791028756956,-41.1049770038988,-10.271806100129,15.0987893370852,-2.471702344036,18.0252838635637,-2.13320518511694,1.92474534036445,10.3871829155014,4.97396056008036,-9.93951702573982,-5.90201183202333,-2.46489681820561,13.0834830450573,-5.66294370071144,-1.96109255299129,-2.57435925747726,5.15513240923093,-18.5334362718637,6.99427059549627,-1.91031034899562,0.05,900,5,-2.2562485746483
"WH09A/900-5-10A0002.tiff",6.4118663438962,12.277476209063,5.67036185039702,2.29546546234278,-1.39362272774829,-10.2520961209465,-6.71994600148441,0.54237254834392,14.5765043808174,-12.4342817726119,1.74888668919339,7.74852130647788,-4.05450746087567,-7.43467557845491,-2.37742131942032,-1.23316496803216,12.4415187685958,-4.78131090382216,-1.86844321741349,-1.91380158124577,-2.09323787680301,-15.4893234280877,1.68384541742958,-0.399432007216978,0.1,900,5,-2.33282965341399
"WH09A/900-5-10A0006.tiff",1.21073713771889,10.2914719607778,4.25106126558117,3.47202393878779,-3.95437181719511,-11.191602856582,-4.19794016235637,2.09916258867404,16.4745026510962,-9.32840708238233,1.95182025221286,9.4521782373761,-4.77931097200761,-5.88624452144564,-1.66032239723547,0.596139549153958,12.0201978629192,-4.17065933744275,-3.30275607110811,-2.5713557667865,-2.60626198168175,-14.5298494178537,0.0916680393802372,2.82140509581831,0.1,900,5,-2.33282965341399
"WH09B/900-5-10B0002.tiff",0.56376734763526,12.7478135904812,2.58362023615351,4.04455069819544,-3.18261546574805,-10.9625778129752,-4.87174839383285,1.78710809286379,14.3167190915169,-7.92117892923753,1.33739979800844,6.1187630752708,0.0439484724478314,-11.8903475806988,0.398808191505204,0.395761714556452,8.34533717602721,-0.575759076676048,-5.65807339422561,-2.9553688785451,-2.90587043039205,-15.3699950043847,-2.69636951030119,2.39096755548223,0.1,900,5,-2.5270689045559
"WH09B/900-5-10B0004.tiff",-6.21940878428407,5.80568008604422,5.37925548411588,4.05244644195356,-0.827101536044317,-8.4839422273738,-4.79129192416032,0.730342048988073,15.3702087958505,-4.16985815012911,1.3827738454746,7.56385819772196,4.95313667857341,-13.4406729835871,-5.69191676358412,-1.67852531901401,11.9013404457374,-4.22547665432481,-4.16438233317266,-2.83512069129958,3.37423575954456,-18.4260330935281,5.2821431627304,-1.05619850240614,0.1,900,5,-2.5270689045559
"WH09B/900-5-10B0006.tiff",-1.93268132755263,11.4884639041279,2.23920883907248,4.23948742767129,-9.67267775200579,-0.0996472763497165,-8.30152501461508,-9.05578979826925,14.8622417937719,-8.33372309212177,1.43407234533896,6.33664939162183,-1.0457444082108,-9.56381417105157,-0.709072587088319,-0.98545543771375,11.7800030294102,-3.34340355501565,-5.33962191992932,-3.42085705845435,-2.06814344287378,-14.2689773978563,-1.87385681977326,1.47510514777394,0.1,900,5,-2.5270689045559
"WH09C/900-5-10C0004.tiff",2.73893469725192,13.608461345533,7.74704058382399,7.15988253390705,-5.29044551804536,-10.6020932857881,-4.28444532833258,0.152675896977097,17.9447676187413,-9.6828161122934,2.30733058733882,11.7990319622989,2.2905869783311,-14.7179163857303,-5.23762455360367,-2.04528334918385,11.8434769989215,-3.3249678023372,-4.62414443209141,-3.16692543367278,0.509039026288455,-20.3734824868206,5.28598717931702,-1.35139903352086,0.1,900,5,-2.50284625454888
"WH09D/900-5-10D0004.tiff",-1.17137288406742,5.98041838910436,16.3221299582846,7.521701301838,-4.85398168906242,-10.347829537959,-4.5268445442176,0.683369914477538,18.4539322080915,-4.10051004888997,2.03871944563281,10.8895787444293,5.76801890644835,-12.0337094218658,-5.34554146501426,-1.75434133584545,14.3601818591325,-6.0456655375832,-1.04640912828814,-1.44017528019107,5.06344732069771,-17.9924351865147,5.87025988187346,-1.57125697841387,0.1,900,5,-2.65588303115515
"WH09D/900-5-10D0006.tiff",-0.0665151232203014,10.8804454284768,3.16551700359681,3.37779015674233,-2.98621319517115,-11.6923232016567,-6.37342540424743,1.44233235134609,16.3460541631317,-5.22780580166357,1.67659122368433,8.40643917576329,3.93684320651848,-10.7052808127615,-3.8009855899073,-2.13058639879131,11.7442602045164,-4.26232177071538,-1.69743134826071,-1.95866688497042,3.7166450089459,-17.7374669054736,4.23327585738418,-1.62170575000642,0.1,900,5,-2.65588303115515
"WH10A/900-5-20A0004.tiff",-5.55407841908215,9.84049415436554,2.20675557075365,4.9235195769695,13.3982701169116,6.94979032983568,0.100472961431286,-1.52224021338253,6.34553785307476,-4.52430825312753,-0.016904260612264,-0.198815222684257,2.05140400291545,-8.61930923628569,-0.86613588602737,-1.08578539907454,0.274270723098101,2.54956360343528,-2.23638565953598,0.296854891057563,0.357735099729258,-8.60029558400706,-1.21505330990071,-0.0847981520563303,0.28,900,5,-2.82868770124376
"WH10A/900-5-20A0008.tiff",-5.98830724165927,9.1537655879239,1.95574768281442,4.61883111757682,13.0719282709065,6.78770224537117,0.554375052343327,-1.04418769959564,7.7994867713252,-9.85578893776384,0.431983276312359,0.430949005260336,-2.4473487118015,-9.67766720139849,2.02761955836058,-0.154074946053566,3.33438846194483,2.46700373327557,-7.6341135872284,-2.11739677122097,-6.58707810203269,-10.2317688400341,-6.81231838367068,2.59131621213302,0.28,900,5,-2.82868770124376
"WH10B/900-5-20B0004.tiff",-1.5171612374641,12.7286943364104,2.55282718681755,5.41436831677988,13.2906338389982,6.61634698544955,-0.439440093436607,-1.75433843053782,8.171660747443,-10.1718679579637,0.488999081320179,0.231999207344376,0.48026582649244,-10.8800853979978,-0.623103472073602,-0.31234312353464,2.57726573551942,2.29482073023203,-6.46259172096851,-0.918147708512015,-3.83565163039119,-10.1259778664864,-4.01019886971291,1.65437890857673,0.28,900,5,-2.93384689388566
"WH10B/900-5-20B0006.tiff",-1.66086837722012,13.3860143276393,2.01848354140056,5.54191562494017,13.9457977935633,6.89960847662445,-1.40100415670887,-2.68083557128992,7.77952715905832,-9.21578090176764,0.467870679029011,0.893223852652835,-0.355957361600414,-14.2056486268509,-0.355552822806299,0.655178412978602,2.44751006775858,3.23300123568788,-7.94896889637513,-1.80602475525993,-4.46323216391043,-14.5622040336221,-0.0956862954599353,2.53101949241827,0.28,900,5,-2.93384689388566
"WH11A/900-5-24A0004.tiff",1.59039318376994,11.5222255244381,1.78371415598846,2.23550373674746,6.00011858310411,-4.06811028283142,-8.1283936816132,-2.32973193684052,9.84549133397989,-8.52457969201773,0.785454148199585,3.80509370211191,3.80541640805874,-11.9424176778744,-1.02198551335007,1.72043598980566,4.09295033775925,1.76549635382617,-7.58057200722765,-2.95742029719986,-0.69535469637804,-12.7770871182061,-1.07004525193933,3.83881555523651,0.2,900,5,-3.58924141664696
"WH11B/900-5-24A0008.tiff",-3.23156401924353,7.19273443375502,6.3686756094415,3.73403381500649,4.35982786508531,-3.97026635324567,-6.20586055680475,-1.82729171389237,8.02211156625104,-3.64073469398605,0.149964283192916,1.23657878618802,5.10518819340288,-3.85794781664015,0.587081620693439,0.455123028831013,11.3430816423855,-5.4061649046607,-0.860873373752153,1.28876792498237,4.69663177017379,-5.76203247131773,1.30601976147403,1.81694272334702,0.2,900,5,-3.41363623441909
"WH11B/900-5-24A0010.tiff",-3.47726530051692,7.66268532034456,6.32105060676129,5.49144454884479,5.30400912389796,-3.76210436232339,-6.25332558766523,-1.39784315712345,9.41606265144406,-6.40626492187462,0.51265293151033,2.1923545564081,0.682607227103805,-6.35290195813886,-1.70823507036821,-0.468006021112484,3.81196052608074,0.910013276902505,-4.02452946456543,-1.40139902655086,0.0951992880432642,-9.87250614916614,0.167277347449557,0.899125867112946,0.2,900,5,-3.41363623441909
"WH11B/900-5-24A0012.tiff",-1.75003659761178,9.65495925554544,3.69879601181596,4.01595914945958,3.78284441094772,-4.9089536153768,-5.80136415957951,-0.74376088436155,7.52451326549383,-4.74635782439503,0.0858391176280543,0.812471747071067,5.69509878301685,-1.92959326526455,2.36457414434982,1.84881289072521,4.35549052280646,0.86282598803556,-3.34643827348672,-1.12767517209227,5.16433136356209,-5.09015567478541,-2.16348635158726,4.25637314393381,0.2,900,5,-3.41363623441909
"WH12A/900-5-28A0008.tiff",-5.33582090747229,7.41400931612673,4.3045900843878,4.18418902417282,11.6598468795543,3.77148455095891,-3.25216905603527,-2.50317374316942,9.22486099813342,-8.02236133724205,0.551702574164967,0.891370273364412,1.77342648497711,-8.90923840669888,-0.836817927606564,-0.861866196649078,5.02563888252985,1.56297040826337,-6.80271787928635,-2.39197107260743,-1.2830883312355,-11.4780193514692,-0.68498234759813,1.11451317323974,0.24,900,5,-3.0485439833088
"WH12A/900-5-28A0010.tiff",-5.95426291519031,9.3954027190105,7.06103959564215,7.4437569410041,13.4688152421869,6.28882182331231,-1.64788422526753,-2.53127942574141,8.70335943478653,-6.04789691119557,0.30112304900298,-0.194374789204499,3.35958751443074,-8.96234996210789,-2.20183345775104,-1.40659721938844,4.98140971609929,1.82679466888459,-7.26338600867679,-2.43730046168368,0.0791019864053357,-9.56721348109815,-1.36852255498904,0.117667410520481,0.24,900,5,-3.0485439833088
"WH12B/900-5-28B0002.tiff",-3.50386395414632,8.78382461831393,5.08555692633206,4.8805962831879,12.8315992674323,5.2583887063635,-2.61656490391271,-2.79448056793787,7.97101010596051,-8.15189265313194,0.383126437788481,0.339953993065746,-1.42550914668874,-7.93851228280345,2.27398141121625,0.571266614148878,3.58850860705421,2.0857039097262,-6.61273310245032,-1.72908996072085,-3.37240241728893,-9.96074898823897,-5.21490777841154,3.22642289889536,0.24,900,5,-2.84646740129856
"WH12B/900-5-28B0004.tiff",-4.65729739394446,14.1189237117929,-0.939518497660943,6.12629348079014,12.7783323473049,5.82050977213455,-1.48495981434018,-2.40755020133083,10.1659319840937,-5.4276074647138,0.58961728341261,1.38102631475994,4.69116738509626,-12.4504342282217,-4.38191557927837,-1.56033371409122,3.79894087677608,2.56248109013698,-7.71775434804742,-2.27718051568489,0.490705773377875,-12.3782216759999,1.02237814448068,-0.699562061008797,0.24,900,5,-2.84646740129856
"WH12B/900-5-28B0006.tiff",-6.10525149460134,8.43307185144053,3.57230487872777,4.71786578025374,13.0179793208179,5.6423066365999,-2.0836720908831,-2.53329535812073,10.1301888205323,-7.94384085682189,0.699734815476059,1.2446113707804,-1.58592427369453,-5.33832012068798,-4.47996909256969,2.11268042685531,6.82523232709836,0.771643899524905,-7.28395789172006,-2.83446659258155,-1.8312994417141,-10.6099346919515,-1.79730455400811,0.622133060327948,0.24,900,5,-2.84646740129856
"WH13B/900-5-35B0002.tiff",-5.76628049111455,-0.652170182014218,5.19046483690719,0.441505737842344,12.1741243015889,5.44397645597974,-0.422744802845347,-1.10099274397583,0.365569452180997,-2.85421754390927,-1.10057669345232,-4.54067064620593,0.335734041466352,-2.69788757645948,1.76420286594089,-0.543303885275868,-3.95428401280383,4.82362780056153,-2.51310114633649,2.31375700849849,-1.78029213907059,1.4262784688923,-4.17857351461956,1.14163517368227,0.35,900,5,1.80547470162654
"WH13B/900-5-35B0004.tiff",1.048939108735,5.78380476384063,8.96476437157536,2.11742303328152,13.0057334512214,6.81012067608849,0.756502174958407,-0.899397679959786,-4.78959611524963,-1.91701225919423,-2.13503317146062,-6.20530334872046,-2.4169249562726,-4.38451627370236,-1.76796087336671,-2.70849421639815,-3.77228394958783,4.18900793281942,-2.14999649519484,1.32988556393686,-3.30113341735926,-1.8160821850755,0.438694546232771,-1.99450911818007,0.35,900,5,1.80547470162654
"WH13B/900-5-35B0006.tiff",-2.86046968714389,1.43587350364572,3.76120693930328,-0.172932729677056,10.5827547124713,2.74671360942336,-2.92445507163336,-1.63007946252363,0.358169455170538,-1.00181952343478,-1.29627082182308,-4.10739025650584,-0.599254940506838,-5.0961363860087,0.180828684306272,1.43117712577255,-3.73012180871132,4.05673752341441,-0.519429212633368,0.321308995081672,-1.43038105189431,-2.66188346506223,-1.72789830282382,2.59969285486882,0.35,900,5,1.80547470162654
